"","start","end","today","diviceid","titre_entretien","date_enquete","enqueteur","admin1_enquete","admin2_enquete","admin3_enquete","localite_enquete_realise","admin1_localite","admin2_localite","admin3_localite","nom_localite_renseigne","autre","source_info","source_info_autre","genre_informateur","age_informateur","statut_deplacement_informateur","source_info_localite","source_info_localite_autre","moyen_communication_contact","moyen_communication_contact_autre","info_dernier_mois","info_localite_habite","Maintenant_nous_allo_personnes_deplac_es","large_deplacement_population","raison_deplacement","raison_deplacement_autre","idp_site","idp_famille_accueil","proportion_deplaces","date_dernier_idp","provenance_dernier_idp","provenance_dernier_idp_prefecture","provenance_dernier_idp_sous_prefecture","raison_presence","raison_presence_autre","condition_retour","condition_retour_autre","Maintenant_nous_allo_personnes_retourn_es","retourne_dernier_mois","date_retour","provenance_dernier_retourne","provenance_dernier_retourne_prefecture","provenance_dernier_retourne_sous_prefecture","Maintenant_nous_allo_ns_sur_les_rapatri_s","presence_rapatries","date_retour_rapatries","provenance_rapatries","provenance_rapatries_pays","provenance_dernier_rapaties_autre","raison_rapatriement","raison_rapatriement_autre","Maintenant_nous_allo_s_curit_alimentaire","acces_nourriture","raison_inaccessible","raison_inacessible_autre","strategie_survie","strategie_survie/aucun","strategie_survie/vente_actifs_nonproductifs","strategie_survie/vente_actifs_productif","strategie_survie/reduire_depenses_nonalim","strategie_survie/emprunter_argent_nourriture","strategie_survie/vente_maison_champs","strategie_survie/activités_illegales","strategie_survie/mendier","strategie_survie/consommer_semences","strategie_survie/autre","strategie_survie/nsp","strategie_survie_autre","marche_fonctionnel","marche_fonctionnel_acces","marche_fonctionnel_prix","assistance_alimentaire","Maintenant_nous_allo_ion_sur_la_nutrition","malnutri_moins_cinq_ans","malnutri_plus_cinq_ans","acces_centre_prise_en_charge_malnutri","programme_alimentaire_article_nutritionnel","Maintenant_nous_allo_s_moyens_d_existence","depense_alimentation","source_revenu","source_revenu_autre","revenu_moyen","acces_terre","barriere_agriculture","barriere_agriculture_autre","possession_betail","type_betail","epidemie_betail","assistance_agricole","Maintenant_nous_all_uestions_sur_la_sant","pb_sante_moins_cinq_ans","pb_sante_moins_cinq_ans_autre","pb_sante_plus_cinq_ans","pb_sante_plus_cinq_ans_autre","cause_deces","cause_deces_autre","comparaison_deces","lieu_accouchement","lieu_accouchement_autre","raison_accouchement_maison","raison_accouchement_maison_autre","service_sante_distance_marche","lieu_soin_choisi","lieu_soin_choisi_autre","service_sante_duree_marche","service_sante_acces","service_sante_barriere","service_sante_barriere_autre","assistance_service_sante","Mainteneant_nous_all_ns_sur_la_protection","incident_mort","incident_pillage","sentiment_securite","risque_protection_fille","risque_protection_fille_autre","risque_protection_garcon","risque_protection_garcon_autre","risque_protection_femme","risque_protection_femme_autre","risque_protection_homme","risque_protection_homme_autre","mineurs_separes","mineurs_separes_raison","mineurs_separes_raison_autre","relation_idp_hote","assistance_protection","assistance_protection_autre","programme_protection_assistance","Maintenant_nous_allo_les_NFI_et_les_abris","type_abris_hote","type_abris_hote_autre","type_abris_refugie_idp","type_abris_refugie_idp_autre","type_abris_retourne_rapatrie","type_abris_retourne_rapatrie_autre","materiaux_dispo","paille","tole","bache","corde","bois","brique_cuite","brique_non_cuite","fer","ciment","nfi_001","couverture","seau","bidon","kit_cuisine","moustiquaire","couchage","bache_001","habit","savon","programme_assistance_abris_nfi","Maintenant_nous_allo_ns_relatives_l_eau","source_eau_boire","source_eau_boire_autre","source_eau_usage","source_eau_usage_autre","source_eau_temp_boire","source_eau_temp_usage","source_eau_saison_seche_boire","source_eau_saison_seche_usage","acces_eau","acces_eau_barriere","acces_eau_barriere_autre","Maintenant_nous_allo_au_lavage_des_mains","infra_sanitaire_utilise","infra_sanitaire_utilise_autre","dispositif_lavage_main","programme_assistance_eha","Maintenant_nous_allo_tions_sur_l_ducation","service_education_fonctionnel","service_education_dispo","service_education_indispo","service_education_indispo_autre","service_education_indispo_insecurite","service_education_indispo_insecurite_autre","participation_fille","participation_garcon","participation_fille_ado","participation_garcon_ado","acces_education_barriere","acces_education_barriere_autre","programme_assistance_education","Maintenant_nous_allo_ismes_de_redevabilit","source_info_confiance","source_info_confiance_autre","radio_fonctionnelle","station_radio_fonctionnelle","reseau_tel_fonctionnel","reseau_tel_fonctionnel_rupture","besoins_prioritaires","priorite_un","priorite_deux","priorite_trois","Maintenant_nous_allo_n_de_notre_entretien","ki_zone","ki_zone_contact","participation_focus_group","entretien_prochain_mois","entretien_prochain_mois_contact","final_enquete","__version__","_id","_uuid","_submission_time","_validation_status","_index"
"58",,,,,,,,,,,,"basse_kotto","mingala","siriki","dekoro",,,,,,,,,,,,,,"non",,,"non","oui","minorite","6_dernier_mois","oui","basse_kotto","mingala","conflits_armes",,"securite",,,"oui","6_dernier_mois","oui","basse_kotto","mingala",,"non",,,,,"famille",,,"non","destruction_combat",,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"inf_dix","oui","manque_terre",,"oui","petit","oui","non",,"toux",,"palu",,"maladie",,"oui","maison",,"manque_personnel",,"oui","poste_sante",,"inf_demie_journee","pas_suffisant","existence_infra",,"non",,"non","oui","non","mariage_force",,"menaces_ga",,"violence_sexuelle",,"menaces_ga",,"oui","perdu_pendant_deplacement",,"neutre","autorite_locale",,"non",,"urgence",,"urgence",,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_trente_min","inf_trente_min","non","non","insuffisant","source_indispo_saison",,,"defecation_air_libre",,"non","non",,"oui","etape",,,,,"presque_aucun","plus_moitie","presque_aucun","moins_moitie","kits_scolaires",,"non",,"leaders_tradition",,"non","non","non",,,"sante","eha","education",,,,,,,,,,,,,
"59",,,,,,,,,,,,"basse_kotto","mingala","siriki","gbada-touya",,,,,,,,,,,,,,"non",,,"non","oui","AC","AC","oui","basse_kotto","mingala","AC",,"securite",,,"oui","6_dernier_mois","oui","basse_kotto","mingala",,"non",,,,,"AC",,,"AC",,,,"AC","0","AC","AC","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","AC","AC",,"AC","agriculture",,"AC","oui","manque_semence_outils",,"oui","petit","oui","non",,"AC",,"AC",,"maladie",,"AC","AC",,,,"oui","AC",,"AC","AC",,,"non",,"non","oui","non","AC",,"AC",,"AC",,"AC",,"oui","AC",,"AC","autorite_locale",,"non",,"urgence",,"urgence",,"urgence",,,"AC","non","non","AC","AC","AC","AC","non","non",,"non","non","non","non","non","non","non","non","AC","non",,"source_non_amenagee",,"source_non_amenagee",,"AC","AC","AC","AC","pas_suffisant","AC",,,"defecation_air_libre",,"non","non",,"oui","AC",,,,,"AC","AC","moins_moitie","AC","AC",,"non",,"leaders_tradition",,"AC","non","non",,,"sante","AC","AC",,,,,,,,,,,,,
"60",,,,,,,,,,,,"basse_kotto","mingala","siriki","gbana",,,,,,,,,,,,,,"non",,,"non","oui","minorite","6_dernier_mois","oui","basse_kotto","mingala","conflits_armes",,"securite",,,"oui","3_dernier_mois","oui","basse_kotto","mingala",,"non",,,,,"famille",,,"non","destruction_combat",,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"non","maison",,"manque_personnel",,"oui","poste_sante",,"inf_demie_journee","insuffisant","existence_infra",,"non",,"non","oui","non","mariage_force",,"menaces_ga",,"violence_sexuelle",,"travail_force",,"oui","recherche_travail",,"bonne","autorite_locale",,"non",,"urgence",,"urgence",,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","oui","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_trente_min","inf_trente_min","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","etape",,,,,"presque_aucun","presque_aucun","moins_moitie","moins_moitie","finances",,"non",,"leaders_tradition",,"non","non","non",,,"sante","eha","education",,,,,,,,,,,,,
"61",,,,,,,,,,,,"basse_kotto","mingala","siriki","kolodjo",,,,,,,,,,,,,,"non",,,"non","oui","minorite","6_dernier_mois","oui","basse_kotto","AC","AC",,"AC",,,"oui","AC","oui","basse_kotto","mingala",,"non",,,,,"famille",,,"non","destruction_combat",,,"0","0","0","1","0","0","0","0","0","0","0",,"oui","non","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"AC",,"AC",,"maladie",,"oui","maison",,"AC",,"oui","centre_sante",,"AC","pas_suffisant","AC",,"non",,"non","non","oui","aucun",,"aucun",,"aucun",,"aucun",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,"habitat_long_terme",,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_quinze_min","inf_quinze_min","non","non","AC",,,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"moins_moitie","AC","plus_moitie","majorite","finances",,"non",,"leaders_tradition",,"oui","non","non",,,"sante","AC","AC",,,,,,,,,,,,,
"62",,,,,,,,,,,,"basse_kotto","mingala","siriki","mbengou_1",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","derniere_annee","oui","basse_kotto","mingala",,"non",,,,,"meilleure_secu",,,"non","faible_rendement",,,"1","0","1","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"majorite","peche_chasse",,"aucun","oui","manque_semence_outils",,"oui","petit","oui","non",,"malnutrition",,"diarrhee",,"maladie",,"non","maison",,"manque_cs",,"oui","centre_sante",,"inf_demie_journee","pas_suffisant","ressource_financiere",,"nsp",,"non","non","non","mariage_force",,"incident_transhumance",,"aucun",,"separation_familiale",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"urgence",,,,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"puit_non_protege",,"puit_non_protege",,"inf_quinze_min","inf_quinze_min","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"moins_moitie","moins_moitie","presque_aucun","presque_aucun","finances",,"non",,"leaders_tradition",,"non","non","non",,,"subsistance","sante","nfi",,,,,,,,,,,,,
"63",,,,,,,,,,,,"basse_kotto","mingala","siriki","mbengou_3",,,,,,,,,,,,,,"non",,,"non","AC",,,,,,,,,,,"oui","3_dernier_mois","oui","basse_kotto","mingala",,"non",,,,,"famille",,,"non","secu",,,"0","0","0","0","0","0","0","0","AC","0","0",,"oui","oui","oui","non",,"oui","oui","oui","oui",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"rougeole",,"maladie",,"non","maison",,"AC",,"oui","centre_sante",,"inf_trente_min","pas_suffisant","AC",,"non",,"non","oui","non","aucun",,"aucun",,"aucun",,"aucun",,"oui","engagement_arme",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"urgence",,,"AC","non","non","non","non","AC","AC","non","non",,"non","AC","non","non","non","non","non","non","AC","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_quinze_min","inf_quinze_min","AC","AC","pas_suffisant","indispo_source",,,"latrine_non_acceptable",,"non","non",,"oui","publique",,,,,"moins_moitie","AC","AC","majorite","finances",,"non",,"leaders_tradition",,"non","non","non",,,"secal","sante","eha",,,,,,,,,,,,,
"64",,,,,,,,,,,,"basse_kotto","mingala","siriki","ngalia",,,,,,,,,,,,,,"non",,,"oui","oui","minorite","6_dernier_mois","oui","basse_kotto","mingala","conflits_armes",,"securite",,,"oui","3_dernier_mois","oui","basse_kotto","mingala",,"non",,,,,"meilleure_secu",,,"non","destruction_combat",,,"0","0","1","0","0","0","0","0","0","0","0",,"non",,,"non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"malnutrition",,"palu",,"maladie",,"oui","maison",,"manque_cs",,"oui","centre_sante",,"demie_journee","pas_suffisant","distance_infra",,"non",,"non","non","non","violence_sexuelle",,"menaces_ga",,"violence_sexuelle",,"menaces_ga",,"oui","recherche_travail",,"bonne","autorite_locale",,"non",,"urgence",,"urgence",,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","oui","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_soixante_min","inf_soixante_min","non","non","pas_suffisant","indispo_source",,,"latrine_non_acceptable",,"non","non",,"oui","etape",,,,,"presque_aucun","presque_aucun","presque_aucun","presque_aucun","finances",,"non",,"leaders_tradition",,"non","non","non",,,"sante","education","eha",,,,,,,,,,,,,
"65",,,,,,,,,,,,"basse_kotto","mingala","siriki","ngalia_3",,,,,,,,,,,,,,"non",,,"non","oui","minorite","derniere_annee","oui","basse_kotto","mingala","conflits_communautaire",,"securite",,,"oui","3_dernier_mois","oui","basse_kotto","satema",,"non",,,,,"famille",,,"non","secu",,,"1","0","1","0","0","0","0","0","0","0","0",,"non",,,"non",,"oui","oui","non","non",,"moins_moitie","peche_chasse",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"palu",,"diarrhee",,"maladie",,"non","maison",,"maternite_trop_chere",,"oui","centre_sante",,"sup_demie_journee","pas_suffisant","medicament_indispo",,"non",,"non","non","oui","mariage_force",,"separation_familiale",,"incident_transhumance",,"travail_force",,"oui","perdu_pendant_deplacement",,"fragile","autorite_locale",,"non",,"habitat_long_terme",,"urgence",,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_trente_min","inf_trente_min","oui","oui","juste_assez",,,,"latrine_non_acceptable",,"non","non",,"oui","prive",,,,,"plus_moitie","majorite","presque_aucun","majorite","ecole_surpeuplee",,"non",,"leaders_tradition",,"oui","non","non",,,"education","sante","subsistance",,,,,,,,,,,,,
"66",,,,,,,,,,,,"basse_kotto","mingala","siriki","nguindere_2",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","3_dernier_mois","oui","basse_kotto","mingala",,"non",,,,,"meilleure_secu",,,"non","faible_rendement",,,"0","0","1","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","oui",,"moins_moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"AC",,"maladie",,"oui","maison",,"AC",,"oui","centre_sante",,"AC","pas_suffisant","medicament_indispo",,"non",,"non","oui","non","AC",,"AC",,"aucun",,"AC",,"oui","AC",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"AC",,"AC","inf_quinze_min","non","non","pas_suffisant","AC",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"AC","AC","moins_moitie","plus_moitie","finances",,"non",,"leaders_tradition",,"non","non","non",,,"sante","education","AC",,,,,,,,,,,,,
"67",,,,,,,,,,,,"basse_kotto","mingala","siriki","obalo",,,,,,,,,,,,,,"non",,,"non","oui","minorite","AC","oui","basse_kotto","AC","AC",,"securite",,,"oui","AC","oui","basse_kotto","AC",,"non",,,,,"AC",,,"non","AC",,,"AC","AC","AC","0","0","0","0","0","0","0","0",,"oui","AC","oui","non",,"oui","oui","AC","AC",,"moins_moitie","agriculture",,"inf_dix","oui","AC",,"oui","petit","oui","non",,"AC",,"AC",,"maladie",,"AC","AC",,,,"oui","centre_sante",,"AC","pas_suffisant","existence_infra",,"non",,"non","oui","non","AC",,"AC",,"AC",,"AC",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"AC",,"AC",,"AC",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"AC",,"AC",,"AC","AC","non","non","pas_suffisant","indispo_source",,,"AC",,"non","non",,"oui","publique",,,,,"AC","AC","AC","AC","finances",,"non",,"leaders_tradition",,"non","non","non",,,"AC","AC","AC",,,,,,,,,,,,,
"68",,,,,,,,,,,,"basse_kotto","mingala","siriki","sinda",,,,,,,,,,,,,,"non",,,"AC","oui","minorite","3_dernier_mois","oui","basse_kotto","mingala","AC",,"securite",,,"oui","AC","oui","basse_kotto","AC",,"non",,,,,"famille",,,"non","destruction_combat",,,"AC","0","AC","0","0","0","0","0","0","0","0",,"oui","AC","oui","non",,"oui","oui","AC","AC",,"moins_moitie","AC",,"aucun","oui","manque_moyens",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"oui","maison",,"AC",,"oui","AC",,"inf_demie_journee","pas_suffisant","AC",,"non",,"non","non","non","AC",,"AC",,"AC",,"AC",,"oui","perdu_pendant_deplacement",,"AC","autorite_locale",,"non",,"AC",,"AC",,"AC",,,"AC","non","non","non","non","non","non","non","non",,"non","non","AC","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"AC","AC","AC","AC","AC",,,,"AC",,"non","non",,"oui","AC",,,,,"AC","AC","AC","plus_moitie","AC",,"non",,"leaders_tradition",,"AC","non","non",,,"AC","secal","eha",,,,,,,,,,,,,
"69",,,,,,,,,,,,"basse_kotto","mingala","siriki","tala",,,,,,,,,,,,,,"non",,,"non","oui","moitie","6_dernier_mois","oui","basse_kotto","satema","conflits_communautaire",,"securite",,,"oui","3_dernier_mois","non",,,,"non",,,,,"meilleure_secu",,,"non","marche_non_fonctionnel",,,"1","0","0","0","0","0","0","0","1","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"majorite","agriculture",,"aucun","oui","manque_semence_outils",,"non",,,"non",,"malnutrition",,"palu",,"maladie",,"non","maison",,"manque_cs",,"oui","poste_sante",,"inf_demie_journee","pas_suffisant","medicament_indispo",,"non",,"non","non","non","mariage_force",,"separation_familiale",,"violence_domestique",,"aucun",,"oui","perdu_pendant_deplacement",,"neutre","autorite_locale",,"non",,"habitat_long_terme",,"urgence",,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"riviere",,"inf_trente_min","inf_quinze_min","oui","oui","pas_suffisant","indispo_source",,,"latrine_non_acceptable",,"non","non",,"oui","communautaire",,,,,"plus_moitie","majorite","aucun","moins_moitie","finances",,"non",,"leaders_tradition",,"non","non","non",,,"secal","education","sante",,,,,,,,,,,,,
"70",,,,,,,,,,,,"basse_kotto","mobaye","mbeima","baloba",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","6_dernier_mois","oui","basse_kotto","mobaye",,"non",,,,,"famille",,,"non","destruction_combat",,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"majorite","agriculture",,"aucun","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"non","maison",,"maternite_trop_chere",,"oui","centre_sante",,"inf_demie_journee","pas_suffisant","qualite_soins",,"non",,"non","non","non","mariage_force",,"separation_familiale",,"violence_domestique",,"separation_familiale",,"oui","perdu_pendant_deplacement",,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"urgence",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_soixante_min","inf_soixante_min","oui","oui","pas_suffisant","indispo_source",,,"latrine_non_acceptable",,"non","non",,"oui","communautaire",,,,,"plus_moitie","majorite","presque_aucun","moins_moitie","ecole_surpeuplee",,"non",,"leaders_tradition",,"non","non","non",,,"subsistance","sante","nfi",,,,,,,,,,,,,
"71",,,,,,,,,,,,"basse_kotto","mobaye","mbeima","deho",,,,,,,,,,,,,,"non",,,"non","oui","minorite","6_dernier_mois","oui","basse_kotto","mobaye","conflits_communautaire",,"acces_abris",,,"oui","3_dernier_mois","oui","basse_kotto","mobaye",,"oui","derniere_annee","oui","rdc",,"famille",,,"non","destruction_combat",,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","non","oui","non",,"non","non","non","non",,"moitie","agriculture",,"inf_dix","oui","manque_semence_outils",,"oui","petit","oui","non",,"diarrhee",,"palu",,"maladie",,"non","maison",,"manque_cs",,"non",,,,"pas_suffisant","existence_infra",,"non",,"non","non","non","violence_sexuelle",,"aucun",,"aucun",,"aucun",,"non",,,"bonne","autorite_locale",,"oui",,"habitat_long_terme",,"habitat_long_terme",,"habitat_long_terme",,,"non","non","non","oui","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"puit_protege",,"source_non_amenagee",,"sup_soixante_min","inf_soixante_min","oui","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"moins_moitie","plus_moitie","plus_moitie","plus_moitie","finances",,"non",,"leaders_tradition",,"non","non","non",,,"education","secal","subsistance",,,,,,,,,,,,,
"72",,,,,,,,,,,,"basse_kotto","mobaye","mbeima","dimate",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","6_dernier_mois","oui","basse_kotto","mobaye",,"non",,,,,"famille",,,"non","destruction_combat",,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","non","oui","non",,"oui","oui","non","non",,"moins_moitie","agriculture",,"aucun","oui","manque_semence_outils",,"non",,,"non",,"diarrhee",,"palu",,"maladie",,"non","maison",,"manque_cs",,"non",,,,"pas_suffisant","existence_infra",,"non",,"oui","oui","non","violence_sexuelle",,"recrutement_force",,"aucun",,"aucun",,"non",,,"fragile","autorite_locale",,"non",,"habitat_long_terme",,,,"habitat_long_terme",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"puit_non_protege",,"puit_non_protege",,"inf_quinze_min","inf_quinze_min","oui","oui","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"moins_moitie","moins_moitie","presque_aucun","presque_aucun","kits_scolaires",,"non",,"leaders_tradition",,"non","non","non",,,"sante","education","eha",,,,,,,,,,,,,
"73",,,,,,,,,,,,"basse_kotto","mobaye","mbeima","djagro",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","6_dernier_mois","oui","basse_kotto","mobaye",,"non",,,,,"famille",,,"non","destruction_combat",,,"1","0","0","0","0","0","0","0","0","0","1",,"oui","non","non","non",,"oui","oui","non","non",,"moins_moitie","jtt_agricole",,"aucun","oui","manque_semence_outils",,"non",,,"non",,"palu",,"palu",,"maladie",,"oui","maison",,"manque_personnel",,"oui","poste_sante",,"inf_heure","pas_suffisant","abs_travailleur_sante",,"non",,"non","non","non","aucun",,"aucun",,"aucun",,"aucun",,"non",,,"bonne","autorite_locale",,"non",,"habitat_long_terme",,,,"habitat_long_terme",,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"puit_non_protege",,"inf_trente_min","inf_quinze_min","oui","oui","juste_assez",,,,"defecation_air_libre",,"non","non",,"oui","publique",,,,,"moins_moitie","moins_moitie","aucun","presque_aucun","enfant_occupe",,"non",,"leaders_tradition",,"non","non","non",,,"sante","education","subsistance",,,,,,,,,,,,,
"74",,,,,,,,,,,,"basse_kotto","mobaye","mbeima","gbadalao",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"oui","6_dernier_mois","oui","basse_kotto","mobaye",,"non",,,,,"famille",,,"non","augmentation_pop",,,"1","0","0","0","0","0","0","0","1","0","1",,"oui","oui","oui","non",,"oui","oui","non","non",,"majorite","agriculture",,"inf_dix","oui","manque_moyens",,"oui","petit","oui","non",,"diarrhee",,"rougeole",,"maladie",,"oui","maison",,"maternite_trop_chere",,"oui","poste_sante",,"inf_trente_min","pas_suffisant","ressource_financiere",,"non",,"non","non","non","mariage_force",,"recrutement_force",,"aucun",,"aucun",,"oui","perdu_pendant_deplacement",,"bonne","leaders_religieux",,"non",,"habitat_long_terme",,,,"urgence",,,"oui","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_quinze_min","inf_quinze_min","non","non","juste_assez",,,,"latrine_non_acceptable",,"non","non",,"oui","prive",,,,,"moins_moitie","plus_moitie","presque_aucun","moins_moitie","finances",,"non",,"leaders_religieux",,"oui","non","non",,,"education","eha","nfi",,,,,,,,,,,,,
"75",,,,,,,,,,,,"basse_kotto","mobaye","mbeima","gboulouvou",,,,,,,,,,,,,,"oui","rumeurs",,"oui","oui","majorite","3_dernier_mois","oui","basse_kotto","mobaye","rumeurs",,"securite",,,"oui","3_dernier_mois","oui","basse_kotto","mobaye",,"non",,,,,"famille",,,"oui",,,,"1","0","0","0","0","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","oui","non",,"majorite","agriculture",,"aucun","oui","manque_semence_outils",,"oui","petit","oui","non",,"malnutrition",,"palu",,"maladie",,"non","maison",,"maternite_trop_chere",,"oui","poste_sante",,"inf_demie_journee","pas_suffisant","medicament_indispo",,"non",,"non","oui","non","mariage_force",,"recrutement_force",,"violence_sexuelle",,"travail_force",,"oui","perdu_pendant_deplacement",,"neutre","goupe_arme",,"non",,"habitat_long_terme",,"urgence",,"urgence",,,"oui","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_non_amenagee",,"inf_trente_min","inf_trente_min","non","non","pas_suffisant","indispo_source",,,"defecation_air_libre",,"non","non",,"non",,"requisition",,,,,,,,,,"non",,"groupes_armes",,"non","non","non",,,"nfi","eha","subsistance",,,,,,,,,,,,,
"76",,,,,,,,,,,,"basse_kotto","mobaye","mbeima","kandjia",,,,,,,,,,,,,,"non",,,"non","non",,,,,,,,,,,"non",,,,,,"non",,,,,,,,"non","destruction_combat",,,"0","0","0","0","1","0","0","0","0","0","0",,"oui","oui","oui","non",,"oui","oui","non","non",,"majorite","peche_chasse",,"aucun","oui","manque_semence_outils",,"oui","petit","oui","non",,"malnutrition",,"palu",,"maladie",,"oui","maison",,"manque_cs",,"oui","poste_sante",,"inf_heure","pas_suffisant","medicament_indispo",,"non",,"non","non","non","mariage_force",,"recrutement_force",,"aucun",,"separation_familiale",,"oui","perdu_pendant_deplacement",,,"autorite_locale",,"non",,"habitat_long_terme",,,,,,,"non","non","non","non","non","non","non","non","non",,"non","non","non","non","non","non","non","non","non","non",,"source_non_amenagee",,"source_amenagee",,"inf_quinze_min","inf_quinze_min","non","non","juste_assez",,,,"latrine_non_acceptable",,"non","non",,"oui","communautaire",,,,,"majorite","majorite","moins_moitie","plus_moitie","enseignants_qualifiés",,"non",,"leaders_tradition",,"oui","non","non",,,"subsistance","eha","nfi",,,,,,,,,,,,,
